qf_supplier_id,qf_supplier_site_id,qf_supplier_name,qf_supplier_site_name,qf_supplier_site_valid_audit_count,qf_supplier_site_has_valid_audit,qf_supplier_site_audited_quality_types,qf_supplier_site_first_audit_booked,qf_supplier_site_last_expiration,qf_supplier_site_audited_requested_api,qf_supplier_site_audited_requested_product,qf_is_audit_valid
1558,2533,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 1",1,true,GMP_API,2024-12-27,2028-09-24,,"clindamycin hydrochloride, clindamycin phosphate, amphotericin b",true
1558,2533,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 1",1,true,GMP_API,2024-12-27,2028-09-24,,clindamycin phosphate,true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,clindamaycin phosphate (ph. eur. (monographie nr. 0996) & r1 cep 2013-178-rev 00 ),true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,clindamycin phosphate,true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,clindamycin-2-dihydrogen phosphate,true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,clindamycin phosphate (ph. eur. (monographie nr. 0996) & r1 cep 2013-178-rev 00 ),true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,clindamycin phosphate usp,true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,clindamycin hcl,true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,clindamycin hydrochloride,true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,clindamycin,false
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,"clindamycin hcl, clindamycin phosphate",true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,fluticasone propionate intermediate,false
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,"clindamycin hcl, clindamaycin phosphate (ph. eur. (monographie nr. 0996) & r1 cep 2013-178-rev 00 ), clindamycin phosphate",true
1558,2534,Zhejiang Tiantai Pharmaceutical,"Zhejiang Tiantai Pharmaceutical Co., Ltd - Site 2",2,true,GMP_API,2021-03-23,2027-06-12,,clindamycin-2-dihydrogenphosphat,true
1559,2535,Zhejiang Weihua New Chemical,Zhejiang Weihua New Chemical,1,true,GMP_STARTING_MATERIALS,2024-04-10,2027-07-11,,solifenacin succinate (algeria)-uquifa,false
1559,2535,Zhejiang Weihua New Chemical,Zhejiang Weihua New Chemical,1,true,GMP_STARTING_MATERIALS,2024-04-10,2027-07-11,,trifluromethylphenol ( starting material),true
1560,2536,Zhejiang Wild Wind Pharmaceutical,Zhejiang Wild Wind Pharmaceutical Co. Ltd.,2,true,GMP_API,2022-10-17,2028-10-14,,"carbidopa, levodopa",true
1560,2536,Zhejiang Wild Wind Pharmaceutical,Zhejiang Wild Wind Pharmaceutical Co. Ltd.,2,true,GMP_API,2022-10-17,2028-10-14,,kaspofungin,true
1560,2536,Zhejiang Wild Wind Pharmaceutical,Zhejiang Wild Wind Pharmaceutical Co. Ltd.,2,true,GMP_API,2022-10-17,2028-10-14,,"carbidopa, levodopa, carbidopa, methyldopa sesquihydrate",true
1560,2536,Zhejiang Wild Wind Pharmaceutical,Zhejiang Wild Wind Pharmaceutical Co. Ltd.,2,true,GMP_API,2022-10-17,2028-10-14,,"levodopa,carbidopa",true
1560,2536,Zhejiang Wild Wind Pharmaceutical,Zhejiang Wild Wind Pharmaceutical Co. Ltd.,2,true,GMP_API,2022-10-17,2028-10-14,,"methyldopa, levodopa",false
1560,2536,Zhejiang Wild Wind Pharmaceutical,Zhejiang Wild Wind Pharmaceutical Co. Ltd.,2,true,GMP_API,2022-10-17,2028-10-14,,methyldopa sesquihydrate,true
1560,2536,Zhejiang Wild Wind Pharmaceutical,Zhejiang Wild Wind Pharmaceutical Co. Ltd.,2,true,GMP_API,2022-10-17,2028-10-14,,methyldopa ph.eur.,true
1560,2536,Zhejiang Wild Wind Pharmaceutical,Zhejiang Wild Wind Pharmaceutical Co. Ltd.,2,true,GMP_API,2022-10-17,2028-10-14,,carbidopa,true
1560,2536,Zhejiang Wild Wind Pharmaceutical,Zhejiang Wild Wind Pharmaceutical Co. Ltd.,2,true,GMP_API,2022-10-17,2028-10-14,,methyl dopa ip/bp/usp,false
1561,2537,Zhejiang Xinmingzhu Pharmaceutical,Zhejiang Xinmingzhu Pharmaceutical Co.Ltd.,1,true,GMP_API,2022-01-26,2025-04-07,,bismuth citrate,false
1561,2537,Zhejiang Xinmingzhu Pharmaceutical,Zhejiang Xinmingzhu Pharmaceutical Co.Ltd.,1,true,GMP_API,2022-01-26,2025-04-07,,bismuth potassium citrate (bismuth subcitrate),true
1561,2537,Zhejiang Xinmingzhu Pharmaceutical,Zhejiang Xinmingzhu Pharmaceutical Co.Ltd.,1,true,GMP_API,2022-01-26,2025-04-07,,bismuth aluminate,true
1562,2538,Zhejiang Z&Z Industrial,"Zhejiang Z&Z Industrial Co, LTD",1,true,GMP_PACKAGING,2024-08-23,2027-12-24,,"airless spray bottle, ppm (airless spray bottle): 5241071, btl-100ml tru airless jumbo sprayer (w52131) 5245381, btl-50ml tru airless jumbo sprayer (w52131) 5244290, pump-cap sprayer tru airless jumbo (w52131)",true
1563,2539,Zhejiang Zhenyuan Pharmaceutical,"Zhejiang Zhenyuan Pharmaceutical Co.,LtdZhejiang Zhenyuan Pharmaceutical Co.,Ltd",1,true,GMP_API,2024-05-21,2027-07-17,,roxithromycin,true
1564,2540,Zhongfu Pharmaceutical,"Zhongfu Pharmaceutical Co., Ltd.",2,true,"GMP_API, GMP_STARTING_MATERIALS",2021-03-22,2027-06-21,,captopril ,true
1564,2540,Zhongfu Pharmaceutical,"Zhongfu Pharmaceutical Co., Ltd.",2,true,"GMP_API, GMP_STARTING_MATERIALS",2021-03-22,2027-06-21,,prolinatioester (pte) starting material of captopril,true
1564,2540,Zhongfu Pharmaceutical,"Zhongfu Pharmaceutical Co., Ltd.",2,true,"GMP_API, GMP_STARTING_MATERIALS",2021-03-22,2027-06-21,,captopril bulk,true
1565,2541,Zhongshan Belling Biotechnology,"Zhongshan Belling Biotechnology Co., Ltd.",2,true,GMP_API,2022-08-12,2028-10-16,,ursodeoxycholic acid (udca),true
1565,2541,Zhongshan Belling Biotechnology,"Zhongshan Belling Biotechnology Co., Ltd.",2,true,GMP_API,2022-08-12,2028-10-16,,ursodeoxicholic acid,true
1565,2541,Zhongshan Belling Biotechnology,"Zhongshan Belling Biotechnology Co., Ltd.",2,true,GMP_API,2022-08-12,2028-10-16,,ursodeoxycholic acid,true
1565,2541,Zhongshan Belling Biotechnology,"Zhongshan Belling Biotechnology Co., Ltd.",2,true,GMP_API,2022-08-12,2028-10-16,,ucda-non mic,false
1566,2542,Zhuhai Rundu Pharma,"Zhuhai Rundu Pharmaceutical Co., Ltd",1,true,GMP_API,2022-06-09,2025-07-12,,"valsartan disodium,sacubitril sodium,sacubitril/valsartan complex",false
1566,2542,Zhuhai Rundu Pharma,"Zhuhai Rundu Pharmaceutical Co., Ltd",1,true,GMP_API,2022-06-09,2025-07-12,,"sacubitril, valsartan",true
1566,2542,Zhuhai Rundu Pharma,"Zhuhai Rundu Pharmaceutical Co., Ltd",1,true,GMP_API,2022-06-09,2025-07-12,,"olmesartan medoxomil, valsartan",true
1566,2542,Zhuhai Rundu Pharma,"Zhuhai Rundu Pharmaceutical Co., Ltd",1,true,GMP_API,2022-06-09,2025-07-12,,methyl 1-(2’-cynobiphenyl-4-yl) methyl-2-ethoxy benzimidazole-7-carboxylate,false
1566,2542,Zhuhai Rundu Pharma,"Zhuhai Rundu Pharmaceutical Co., Ltd",1,true,GMP_API,2022-06-09,2025-07-12,,"valsartan, sacubitril valsartan",true
1567,2545,Zigong Huaqi Chemical Industrial,"Zigong Huaqi Chemical Industrial Co.,Ltd",1,true,GMP_STARTING_MATERIALS,2024-04-09,2027-07-09,,"methylpyrazine, carboxylic acid (starting material)",true
1568,2546,Zuellig Pharma Holdings,"Zuellig Pharma China Co., Ltd.",1,true,GMP_FDF,2023-03-21,2026-05-15,,"warehousing, distribution, secondary packaging and returns",true
1569,2624,Tao Salud,"Tao Salud, C.A.",,,,,,,"albumin, octagam, octanate, octanine f, nuwiq, octaplex, wilate",false
1570,2625,Tartaros Gonzalo Castello,Tartaros Gonzalo Castello SL,1,true,GMP_API,2024-09-19,2027-12-12,,"prodeconium
 bromide",false
1570,2625,Tartaros Gonzalo Castello,Tartaros Gonzalo Castello SL,1,true,GMP_API,2024-09-19,2027-12-12,,potassium acid tartrate,true
1572,2627,Tata Chemicals,Tata Chemicals Europe,1,true,GMP_API,2024-08-30,2027-11-07,,sodium citrate,false
1572,2627,Tata Chemicals,Tata Chemicals Europe,1,true,GMP_API,2024-08-30,2027-11-07,,potassium citrate,true
1572,2627,Tata Chemicals,Tata Chemicals Europe,1,true,GMP_API,2024-08-30,2027-11-07,,sodium bicarbonate,true
1573,2628,Tate & Lyle,Tate & Lyle Sucralose LLC,,,,,,,"sucralose, pharma powder",false
1573,2628,Tate & Lyle,Tate & Lyle Sucralose LLC,,,,,,,sucralose ph.eur.(micronized),false
1573,2628,Tate & Lyle,Tate & Lyle Sucralose LLC,,,,,,,sucralose,false
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xanthan gum (1001007028),false
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,keltrol tf (mat.no.: 10040700); keltrol cg-bt; xantural 11k,true
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xantural® 75 (xanthan gum),true
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xantural® 180 (xanthan gum; 1001007028),true
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,"xantural 11k (xanthan gum granulat instant ep), keltrol tf (mat.no.: 10040700); keltrol cg-bt",true
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xanthan gum (keltrol® cg) (x0110),true
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xanthan gum (xantural tm75),false
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,5484280000 xantural® 75,false
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,"xanthan gum ph.eur. (xantural 75), xanthan gum (sopu), keltrol tf - gmp/ipec audit",true
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xantural 11k (xanthan gum granulat instant ep),true
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xantural 180,true
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,"xanthan gum (xantural 75, keltrol tf)",false
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xantural 75,false
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xanturalò 11k xanthan gum,true
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,"carob bean gum,xantural 75 xanthan gum (20052245)",false
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,, xanthan gum (xantural 75),false
1573,2901,Tate & Lyle,"CP Kelco U.S., Inc.",2,true,GMP_EXCIPIENTS,2020-09-22,2027-11-14,,xanthan gum,true
1574,2629,Tateyama Kasei,"Tateyama Kasei Co., Ltd",1,true,GMP_API,2022-07-01,2025-08-04,,thioctamide,true
1574,2629,Tateyama Kasei,"Tateyama Kasei Co., Ltd",1,true,GMP_API,2022-07-01,2025-08-04,,"paracetamol,azitromicine",false
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,"hydrotalcite bp (tablet),magnesium trisilicate",false
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,magnesium tri-silicat,true
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,"hydrotalcite bp (tablet), magnesium trisilicate",false
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,aluminiumhydroxid,false
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,aluminium hydroxide a 211.,false
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,hydrotalcit,false
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,hydrotalcite bp (tablet grade),true
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,magnesium trisilicate,true
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,aluminium hydroxide,false
1575,2630,Taurus Chemicals Private,Taurus Chemicals Private Limited,1,true,GMP_API,2019-10-17,2023-02-06,,aluminiumhydroxid gel dried,false
1576,2616,Talleres Carmo,Talleres Carmo S.A.,1,true,ISO_9001,2024-02-23,2027-08-28,,pip.dose. white 5ml mult,true
1577,2615,Takeuchi,"Takeuchi Press Industries Co., Ltd.",1,true,GMP_PACKAGING,2024-02-26,2027-04-24,,alu. tube,true
1578,2613,Taiwan Major Chemical & Pharmaceutical Corp,Taiwan Major Chemical & Pharmaceutical CORP,1,true,GDP_DISTRIBUTION,2025-01-20,2028-06-12,,	 neotigason 10mg/25mg;stesolid rectal tube 10mg controlled drugs;,true
1579,2612,Tasei Kako,"Taisei Kako Co., Ltd.",1,true,GMP_MED_DEV,2024-07-01,2027-08-06,,-clearject 2.25 ml ll t4 (taisei #63018-11079) plastic cop cylinder; -2.25 ml pi 1 (taisei # 63018-11108) rubber stopper; -2.25 ml prb (taisei # 63018-11043) polypropylene rod,true
1580,2611,Tagros Chemicals,Tagros Chemicals India Pvt. Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2021-10-01,2024-12-23,,deltamethrin 50g/l,false
1580,2611,Tagros Chemicals,Tagros Chemicals India Pvt. Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2021-10-01,2024-12-23,,permethrin,true
1580,2611,Tagros Chemicals,Tagros Chemicals India Pvt. Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2021-10-01,2024-12-23,,deltametrina 98%,false
1580,2611,Tagros Chemicals,Tagros Chemicals India Pvt. Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2021-10-01,2024-12-23,,permethrin 25:75,true
1580,2611,Tagros Chemicals,Tagros Chemicals India Pvt. Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2021-10-01,2024-12-23,,"deltamethrin 50g/l, permethrin",false
1580,2611,Tagros Chemicals,Tagros Chemicals India Pvt. Ltd,1,true,"GMP_API, GMP_STARTING_MATERIALS",2021-10-01,2024-12-23,,"permethrin, permethrin (25:75)",false
1580,4027,Tagros Chemicals,Tagros Chemicals India Pvt. Ltd - Andheri East,,,,,,,deltamethrin,false
1581,2610,Tabuk Pharmaceuticals,Tabuk Pharmaceuticals Manufacturing Co - Site Tabuk,1,true,GMP_FDF,2024-06-25,2027-10-15,,"cardex, cardex plus (bisoprolol fumarate)",true
1582,2609,SyriMed,"Syri Limited, trading as SyriMed",1,true,GMP_FDF,2023-04-05,2026-05-10,,"itraconazol 10mg/ml focus care, drank",false
1582,2609,SyriMed,"Syri Limited, trading as SyriMed",1,true,GMP_FDF,2023-04-05,2026-05-10,,enodama 50mg / 125 mg/ 250mg,true
1583,2608,Synthesia,Synthesia A.S.,2,true,GMP_API,2021-04-12,2027-09-11,,ergocalciferol bp-ph.eur-usp-dm,false
1583,2608,Synthesia,Synthesia A.S.,2,true,GMP_API,2021-04-12,2027-09-11,,"prodeconium
 bromide",false
1583,2608,Synthesia,Synthesia A.S.,2,true,GMP_API,2021-04-12,2027-09-11,,ergocalciferol,true
1583,2608,Synthesia,Synthesia A.S.,2,true,GMP_API,2021-04-12,2027-09-11,,vitamin d2/ergocalciferol,true
1583,2608,Synthesia,Synthesia A.S.,2,true,GMP_API,2021-04-12,2027-09-11,,ergocalciferol usp ( vitamin d2 ),true
1583,2608,Synthesia,Synthesia A.S.,2,true,GMP_API,2021-04-12,2027-09-11,,mixed acid,false
1583,2608,Synthesia,Synthesia A.S.,2,true,GMP_API,2021-04-12,2027-09-11,,vitamin d2 crystalline (ergocalciferol),true
1583,2608,Synthesia,Synthesia A.S.,2,true,GMP_API,2021-04-12,2027-09-11,,ergocalciferol usp,true
1584,2607,Syntex,Syntex S.A.,,,,,,,serum gonadotropin (pmsg),false
1584,2607,Syntex,Syntex S.A.,,,,,,,"gonadotrophin, equine serum,
 for veterinary use",false
1584,2607,Syntex,Syntex S.A.,,,,,,, chondroitin sulfate sodium,false
1585,2606,Synoptis Industrial,Synoptis Industrial Sp. z o.o.,1,true,GMP_FDF,2021-03-01,2024-05-11,,"secondary re-packing, storage and distribution of various products including sterile finished products",true
1585,2606,Synoptis Industrial,Synoptis Industrial Sp. z o.o.,1,true,GMP_FDF,2021-03-01,2024-05-11,,"secondary re-packing, storage and distribution of products",false
1586,2605,Syngene International,Syngene InternationalLtd.,2,true,GMP_API,2023-04-17,2027-05-29,,"chemical process and analytical development, gmp manufacturing and testing for sgd-8650",true
1586,2605,Syngene International,Syngene InternationalLtd.,2,true,GMP_API,2023-04-17,2027-05-29,,"assay, bioburden, and endotoxin,chemical synthesis of drug substance dpi-125, proprietary compound for phase i clinical trials",false
1586,2605,Syngene International,Syngene InternationalLtd.,2,true,GMP_API,2023-04-17,2027-05-29,,"assay, bioburden, and endotoxin, chemical synthesis of drug substance dpi-125, proprietary compound for phase i clinical trials",true
1587,2603,Synergia Life Sciences,Synergia Life Sciences Pvt. Ltd.,1,true,GMP_API,2023-02-09,2026-03-09,,vitamin k2,true
1588,2602,Synder,Synder Filtration Inc - Vacaville,1,true,ISO_9001,2024-10-23,2027-12-11,,membrane,true
1589,2601,Synbiotics Limited,Synbiotics Limited,2,true,GMP_API,2023-03-06,2028-05-27,,amphotericin b,true
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"n.r. material 474437 (280104),natural orange flavour terpeneless",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,thymol,false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,menthol (racemic),false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,," dermasafe dolcenta perfume oil (799929), clorophyllin sodium powder 100% (100308) dl menthol racemic e (107643), orange flavor sym. (148943), peppermint flavor sd (290017), caramel h+r 217 322, aroma ciliegia non alcoholic 327155, aro citron sy213841, evodry lemon flavor 213841, azorubine 12% lack e122 (symr) 656832, carmine red e120 43% loesl symr sy656825, strawberry flavor (nem), raspberry flavor (nem) tim: aroma, eucalyptus/evospray natural & artificial eucalyptus  (33132222)",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,levomentol,false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,levomenthol,true
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,citronen aroma o vp -contramarum aroma -enzacamene (neo heliopan) -kirsch aroma -evospray® optaflow® a flavor (vormals: optaflow a flavor s/d) -orangen aroma nat.,false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"olivetolmethylester, menthadienole g",true
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"levomentholum crist.,dragosantol 100",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,hydrolite sp,false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,mentol (api),false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"ethylhexyl salicylate(otc)/268, octocrylene(otc)/96354",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"l-menthol usp/ep  1,2 hexanediol caprylyl glycol  benzyl benzoate 1,01806,6025  apple flavour 290107  menthol synt  banana flavour 209195  strawberry aroma 327.706  ar.raspberry 200800d  vanilla aroma 200817 d  evospray menthol l flavor  raspberry aroma  raspberry flavor  aroma contramarum  levomenthol",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"exc: chlorophyllin-natrium pulver 100% / dermasafe dolcenta parfümöl / dl-menthol racemisch,api: menthol ep laevo pellets ph / dragosantol",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"menthol levo pellets pc, thymol crystalline",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,benzyl benzoate,false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,600012 levomentholum crist. / 600349 thymolum,false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"benzylalcohol
 bencyl benzoate
 methyl salicilate
 perfume linon 0/213912
 gruen-fichte 0/142331
 perfume gemi-lyfs 10990/1
 zimtaldehyd fcc
 crinipan ad
 gardenia ph 0/060927
 phenoxyethanol",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,levomenol (dci; alfa-bisabolol),false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"levo menthol ph. eur.,",true
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"600012 menthol laevo ph, 600349 thymol cryst. ph",true
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,code : 209386  product name: evospray® strawberry flavor,false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,levomenthol monogr.no.0619,false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"menthol, timolol",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,"benzyl benzoate,arome fraise panadol,arome optamint,arome contramarum,levomenthol",false
1590,2599,Symrise,Symrise AG - Site Holzminden,1,true,"GMP_API, GMP_EXCIPIENTS, GMP_STARTING_MATERIALS",2022-06-22,2025-09-01,,menthol laevo pellets ph (600012),false
1590,2600,Symrise,Symrise Mexico S. de R.L. de C.V.,,,,,,,ethylhexyl salicylate(otc)/268,false
1591,2598,Muhr & Söhne,Muhr & Söhne GmbH & Co. KG,1,true,GMP_PACKAGING,2022-04-08,2025-06-30,,metalic container,true
1592,2597,Muflon,Muflon d.o.o.,1,true,GMP_PACKAGING,2024-11-11,2028-02-27,,primary (alu foil printed ) and secondary printed (labels),true
1593,2594,MPA Technical Devices,MPA Technical Devices SRL,1,true,ISO_9001,2023-06-13,2026-11-13,,systematic approach: dosing pumps,true
